pods,cpu,memory,nodepool_config,first_time,region
287,1,6,"[{'instance_type': 'm6g.large', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 09:16:21+09:00,eu-west-1
287,1,6,"[{'instance_type': 'm6g.8xlarge', 'availability_zone': 'eu-west-1a', 'num_instances': 1}, {'instance_type': 'r7g.12xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'r7g.8xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1a', 'num_instances': 1}]",2025-05-22 03:21:12+09:00,eu-west-1
287,1,6,"[{'instance_type': 'm6g.large', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 17:16:59+09:00,eu-west-1
287,1,6,"[{'instance_type': 'm6g.large', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 19:17:05+09:00,eu-west-1
287,1,6,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 2}]",2025-05-22 11:17:11+09:00,eu-west-1
287,1,6,"[{'instance_type': 'm6g.large', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 13:17:45+09:00,eu-west-1
287,1,6,"[{'instance_type': 'r6g.16xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 07:17:05+09:00,eu-west-1
287,1,6,"[{'instance_type': 'm6g.large', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 15:16:49+09:00,eu-west-1
287,1,6,"[{'instance_type': 'm6g.large', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 05:17:29+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c6g.2xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 2}]",2025-05-22 09:07:08+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 2}, {'instance_type': 'm8g.24xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 03:08:10+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c6g.xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'm6g.4xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 2}]",2025-05-22 17:07:13+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c6g.xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'm6g.4xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 2}]",2025-05-22 19:07:08+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c6g.8xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 2}]",2025-05-22 11:07:31+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c6g.2xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 2}]",2025-05-22 13:08:00+09:00,eu-west-1
400,1,2,"[{'instance_type': 'c6g.8xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 07:07:04+09:00,eu-west-1
