pods,cpu,memory,nodepool_config,first_time,region
75,3,5,"[{'instance_type': 'c8g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 02:17:58+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 14:16:46+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 22:23:38+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 23:05:35+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 06:05:03+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-23 03:05:02+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 11:05:32+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-19 22:05:02+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 11:05:28+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-22 19:05:41+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 18:05:23+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 10:05:02+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 07:05:22+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c7a.32xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 15:05:11+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 02:05:38+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 14:05:37+09:00,ap-northeast-1
100,1,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 22:05:13+09:00,ap-northeast-1
100,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 23:10:56+09:00,ap-northeast-1
100,1,4,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'r7g.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-20 06:10:00+09:00,ap-northeast-1
100,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-23 03:10:41+09:00,ap-northeast-1
100,1,4,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'r8g.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 11:10:29+09:00,ap-northeast-1
100,1,4,"[{'instance_type': 'm6gd.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 't2.large', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}, {'instance_type': 't3.xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 2}]",2025-08-19 22:11:02+09:00,ap-northeast-1
