ExpID,Cluster,Region,Scenario,Strategy,Parallelism,CPU,Mem,InstanceType,Zone,Lifecycle,Count,Timestamp,InstanceID,BaseScenario,AZ_ID,AZ,SpotPrice,OndemandPrice,T3,vCPU,Memory,CoreMark,InstanceFamily
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p100-c1-m4-sbl-181123632440,baseline,100,1,4,m6i.metal,us-east-1d,spot,1,2026-02-22 03:11:57+09:00,i-0fb18a509570c9678,t127226284680896-p100-c1-m4,use1-az6,use1-az6,2.415,6.144,15,128.0,512.0,32346.757,m6i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p100-c2-m2-sbl-180112225927,baseline,100,2,2,c8id.24xlarge,us-east-1d,spot,1,2026-02-22 03:01:43+09:00,i-08396d36b8542ed6a,t127226284680896-p100-c2-m2,use1-az6,use1-az6,1.9015,5.32224,0,96.0,192.0,32451.71281818182,c8id
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p100-c2-m2-sbl-180112225927,baseline,100,2,2,c8id.32xlarge,us-east-1d,spot,1,2026-02-22 03:01:42+09:00,i-094dcfa23281d7508,t127226284680896-p100-c2-m2,use1-az6,use1-az6,2.6624,7.09632,0,128.0,256.0,32451.71281818182,c8id
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p115-c4-m2-sbl-204119565453,baseline,115,4,2,c1.xlarge,us-east-1c,spot,1,2026-02-22 05:41:42+09:00,i-0d936a33cd993675c,t127226284680896-p115-c4-m2,use1-az4,use1-az4,0.2562,0.52,1,4.0,7.0,16256.0445,c1
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p115-c4-m2-sbl-204119565453,baseline,115,4,2,c4.4xlarge,us-east-1e,spot,2,2026-02-22 05:42:28+09:00,i-0b12b27d9037474ca,t127226284680896-p115-c4-m2,use1-az3,use1-az3,0.3379,0.796,20,16.0,30.0,24429.8238,c4
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p115-c4-m2-sbl-204119565453,baseline,115,4,2,c5d.4xlarge,us-east-1a,spot,3,2026-02-22 05:42:19+09:00,i-072a3b41033574002,t127226284680896-p115-c4-m2,use1-az1,use1-az1,0.3825,0.768,50,16.0,32.0,24562.482727272727,c5d
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p115-c4-m2-sbl-204119565453,baseline,115,4,2,c7a.4xlarge,us-east-1d,spot,12,2026-02-22 05:42:19+09:00,i-0bc6737b251995d93,t127226284680896-p115-c4-m2,use1-az6,use1-az6,0.3649,0.82112,50,16.0,32.0,33476.00218181819,c7a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p115-c4-m2-sbl-204119565453,baseline,115,4,2,c7gd.4xlarge,us-east-1b,spot,1,2026-02-22 05:43:01+09:00,i-09b75435d987dee07,t127226284680896-p115-c4-m2,use1-az2,use1-az2,0.2661,0.7258,1,16.0,32.0,25356.8559375,c7gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p115-c4-m2-sbl-204119565453,baseline,115,4,2,c7i.4xlarge,us-east-1d,spot,13,2026-02-22 05:42:19+09:00,i-02939460c6a75784f,t127226284680896-p115-c4-m2,use1-az6,use1-az6,0.3616,0.714,35,16.0,32.0,31467.267,c7i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p17-c7-m7-sbl-192043481232,baseline,17,7,7,c5d.9xlarge,us-east-1f,spot,1,2026-02-22 04:21:08+09:00,i-0a534d0a6a7c39e08,t127226284680896-p17-c7-m7,use1-az5,use1-az5,0.6072,1.728,25,36.0,72.0,24562.482727272727,c5d
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p17-c7-m7-sbl-192043481232,baseline,17,7,7,c8a.12xlarge,us-east-1d,spot,1,2026-02-22 04:21:09+09:00,i-0e3da9dc042c023c4,t127226284680896-p17-c7-m7,use1-az6,use1-az6,1.0635,2.58648,1,48.0,96.0,48434.679,c8a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p17-c7-m7-sbl-192043481232,baseline,17,7,7,c8a.12xlarge,us-east-1f,spot,1,2026-02-22 04:21:09+09:00,i-04b1166aa9d1fc31b,t127226284680896-p17-c7-m7,use1-az5,use1-az5,1.2108,2.58648,1,48.0,96.0,48434.679,c8a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p287-c1-m6-sbl-195712214215,baseline,287,1,6,i8g.4xlarge,us-east-1d,spot,10,2026-02-22 04:57:43+09:00,i-05bf1d15bf548b7b4,t127226284680896-p287-c1-m6,use1-az6,use1-az6,0.4068,1.3728,50,16.0,128.0,30676.679888888888,i8g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p287-c1-m6-sbl-195712214215,baseline,287,1,6,r8gd.4xlarge,us-east-1d,spot,9,2026-02-22 04:57:43+09:00,i-062a769dfa9e5564f,t127226284680896-p287-c1-m6,use1-az6,use1-az6,0.424,1.17568,50,16.0,128.0,31015.6788,r8gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p287-c1-m6-sbl-195712214215,baseline,287,1,6,t3.xlarge,us-east-1f,spot,1,2026-02-22 04:57:43+09:00,i-08db0b754ff542cf1,t127226284680896-p287-c1-m6,use1-az5,use1-az5,0.0532,0.1664,50,4.0,16.0,20353.611285714283,t3
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,gr6f.4xlarge,us-east-1d,spot,2,2026-02-22 05:10:32+09:00,i-0494dc90ad4f3982c,t127226284680896-p439-c1-m9,use1-az6,use1-az6,0.4215,1.066,0,16.0,128.0,30200.076,gr6f
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,i4i.4xlarge,us-east-1b,spot,12,2026-02-22 05:09:59+09:00,i-065c6d05fd60fafbd,t127226284680896-p439-c1-m9,use1-az2,use1-az2,0.6554,1.373,35,16.0,128.0,26808.193,i4i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,r5b.4xlarge,us-east-1b,spot,2,2026-02-22 05:09:59+09:00,i-0038cc6f037659365,t127226284680896-p439-c1-m9,use1-az2,use1-az2,0.9195,1.192,1,16.0,128.0,21763.273791666667,r5b
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,r6idn.4xlarge,us-east-1a,spot,3,2026-02-22 05:09:23+09:00,i-0162e2e56ce99c3c8,t127226284680896-p439-c1-m9,use1-az1,use1-az1,0.6554,1.56312,20,16.0,128.0,27356.35088888889,r6idn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,r6idn.4xlarge,us-east-1b,spot,2,2026-02-22 05:09:59+09:00,i-0bcce0d7628d98778,t127226284680896-p439-c1-m9,use1-az2,use1-az2,0.7319,1.56312,25,16.0,128.0,27356.35088888889,r6idn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,r7gd.4xlarge,us-east-1d,spot,12,2026-02-22 05:09:59+09:00,i-0c290982d003f2b78,t127226284680896-p439-c1-m9,use1-az6,use1-az6,0.4652,1.0886,50,16.0,128.0,25518.276,r7gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p439-c1-m9-sbl-200848573302,baseline,439,1,9,x2gd.2xlarge,us-east-1f,spot,1,2026-02-22 05:09:20+09:00,i-0c4c557013f65a57a,t127226284680896-p439-c1-m9,use1-az5,use1-az5,0.1856,0.668,10,8.0,128.0,19791.499625,x2gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p75-c3-m5-sbl-192747955534,baseline,75,3,5,c8a.12xlarge,us-east-1d,spot,3,2026-02-22 04:28:13+09:00,i-0da72212f9f8b9122,t127226284680896-p75-c3-m5,use1-az6,use1-az6,1.0635,2.58648,1,48.0,96.0,48434.679,c8a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p75-c3-m5-sbl-192747955534,baseline,75,3,5,c8a.12xlarge,us-east-1f,spot,2,2026-02-22 04:28:13+09:00,i-09b3e08c89f66dd21,t127226284680896-p75-c3-m5,use1-az5,use1-az5,1.2108,2.58648,1,48.0,96.0,48434.679,c8a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,c8id.xlarge,us-east-1f,spot,1,2026-02-22 05:54:29+09:00,i-07ce5ba65f35ad095,t127226284680896-p900-c1-m1,use1-az5,use1-az5,0.0748,0.22176,15,4.0,8.0,32451.71281818182,c8id
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,g6f.2xlarge,us-east-1a,spot,5,2026-02-22 05:56:03+09:00,i-06feede9ec92dc97f,t127226284680896-p900-c1-m1,use1-az1,use1-az1,0.156,0.475,0,8.0,32.0,30487.5999,g6f
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,m5dn.2xlarge,us-east-1b,spot,24,2026-02-22 05:55:08+09:00,i-0ebba7ca4ad00f8ce,t127226284680896-p900-c1-m1,use1-az2,use1-az2,0.2751,0.544,10,8.0,32.0,22001.168375,m5dn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,m5dn.2xlarge,us-east-1f,spot,1,2026-02-22 05:55:08+09:00,i-06359022998007755,t127226284680896-p900-c1-m1,use1-az5,use1-az5,0.2976,0.544,10,8.0,32.0,22001.168375,m5dn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,m6idn.2xlarge,us-east-1f,spot,4,2026-02-22 05:55:08+09:00,i-0244b3fec826c5ab0,t127226284680896-p900-c1-m1,use1-az5,use1-az5,0.282,0.63648,5,8.0,32.0,26964.085111111108,m6idn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,m8id.2xlarge,us-east-1f,spot,1,2026-02-22 05:55:08+09:00,i-0f15acb0f8268659b,t127226284680896-p900-c1-m1,use1-az5,use1-az5,0.2606,0.52208,1,8.0,32.0,33588.800818181815,m8id
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,x8i.2xlarge,us-east-1d,spot,1,2026-02-22 05:56:16+09:00,i-088274c12f2096f47,t127226284680896-p900-c1-m1,use1-az6,use1-az6,0.3779,0.87532,5,8.0,128.0,24296.040875,x8i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m1-sbl-205348934035,baseline,900,1,1,z1d.2xlarge,us-east-1a,spot,32,2026-02-22 05:55:08+09:00,i-0a0e14c2a8a9ebafd,t127226284680896-p900-c1-m1,use1-az1,use1-az1,0.2623,0.744,5,8.0,64.0,28527.071166666665,z1d
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,g6f.2xlarge,us-east-1d,spot,2,2026-02-22 05:24:46+09:00,i-0abde2e099a931c4b,t127226284680896-p900-c1-m4,use1-az6,use1-az6,0.1336,0.475,5,8.0,32.0,30487.5999,g6f
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,m5.4xlarge,us-east-1f,spot,1,2026-02-22 05:23:26+09:00,i-0b015d6df45a76cab,t127226284680896-p900-c1-m4,use1-az5,use1-az5,0.2561,0.768,50,16.0,64.0,22001.168375,m5
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,m5d.2xlarge,us-east-1d,spot,1,2026-02-22 05:24:03+09:00,i-0d358589f1536936d,t127226284680896-p900-c1-m4,use1-az6,use1-az6,0.2146,0.452,50,8.0,32.0,22001.168375,m5d
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,m7gd.4xlarge,us-east-1f,spot,14,2026-02-22 05:23:53+09:00,i-0a988f2723bf17e6e,t127226284680896-p900-c1-m4,use1-az5,use1-az5,0.3039,0.8543,25,16.0,64.0,25617.757562500003,m7gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,m8gd.4xlarge,us-east-1c,spot,15,2026-02-22 05:23:53+09:00,i-04ac289613eb90a08,t127226284680896-p900-c1-m4,use1-az4,use1-az4,0.2843,0.92256,1,16.0,64.0,30974.4592,m8gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,x2gd.xlarge,us-east-1f,spot,1,2026-02-22 05:25:28+09:00,i-040822fb83b6d2683,t127226284680896-p900-c1-m4,use1-az5,use1-az5,0.1082,0.334,25,4.0,64.0,19791.499625,x2gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226284680896-p900-c1-m4-sbl-202253689770,baseline,900,1,4,z1d.3xlarge,us-east-1c,spot,1,2026-02-22 05:23:27+09:00,i-02036c97b595a26c2,t127226284680896-p900-c1-m4,use1-az4,use1-az4,0.4534,1.116,5,12.0,96.0,28527.071166666665,z1d
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p10-c1-m1-sbl-170603833259,baseline,10,1,1,c6g.4xlarge,us-east-1d,spot,1,2026-02-22 02:06:29+09:00,i-0b4f2e401378c657f,t127226309850816-p10-c1-m1,use1-az6,use1-az6,0.1602,0.544,50,16.0,32.0,19678.635,c6g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p10-c1-m2-sbl-171154316208,baseline,10,1,2,c6g.4xlarge,us-east-1d,spot,1,2026-02-22 02:12:19+09:00,i-0ac2fddc52d04e05e,t127226309850816-p10-c1-m2,use1-az6,use1-az6,0.1602,0.544,50,16.0,32.0,19678.635,c6g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p10-c1-m4-sbl-172420852575,baseline,10,1,4,m6g.4xlarge,us-east-1d,spot,1,2026-02-22 02:24:45+09:00,i-07f2710b1fc3ecade,t127226309850816-p10-c1-m4,use1-az6,use1-az6,0.2504,0.616,50,16.0,64.0,19770.896125,m6g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p10-c2-m2-sbl-171822657249,baseline,10,2,2,c7g.8xlarge,us-east-1c,spot,1,2026-02-22 02:18:47+09:00,i-065ac1ec8007746f6,t127226309850816-p10-c2-m2,use1-az4,use1-az4,0.3585,1.16,50,32.0,64.0,25356.8559375,c7g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p100-c1-m2-sbl-175241202440,baseline,100,1,2,c6i.32xlarge,us-east-1c,spot,1,2026-02-22 02:53:08+09:00,i-0c60bcb982704e655,t127226309850816-p100-c1-m2,use1-az4,use1-az4,1.7619,5.44,10,128.0,256.0,26919.626888888884,c6i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m2-sbl-182508599288,baseline,400,1,2,c8gb.16xlarge,us-east-1f,spot,1,2026-02-22 03:26:12+09:00,i-000243c30972b296f,t127226309850816-p400-c1-m2,use1-az5,use1-az5,0.9507,3.792,1,64.0,128.0,30784.94855,c8gb
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m2-sbl-182508599288,baseline,400,1,2,r7gd.16xlarge,us-east-1d,spot,1,2026-02-22 03:26:02+09:00,i-08f95f7e4d356d36f,t127226309850816-p400-c1-m2,use1-az6,use1-az6,1.1546,4.3546,50,64.0,512.0,25518.276,r7gd
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m2-sbl-182508599288,baseline,400,1,2,r8a.24xlarge,us-east-1d,spot,1,2026-02-22 03:26:51+09:00,i-042d2c4bd2a2352d3,t127226309850816-p400-c1-m2,use1-az6,use1-az6,3.3255,7.66848,1,96.0,768.0,47263.1771,r8a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,i8g.12xlarge,us-east-1d,spot,2,2026-02-22 03:56:24+09:00,i-0ffab3e5f1daa3696,t127226309850816-p400-c1-m4,use1-az6,use1-az6,1.154,4.1184,10,48.0,384.0,30676.679888888888,i8g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,m5ad.16xlarge,us-east-1c,spot,1,2026-02-22 03:55:32+09:00,i-08f3186f7a872a4e7,t127226309850816-p400-c1-m4,use1-az4,use1-az4,1.6797,3.296,0,64.0,256.0,16749.183124999996,m5ad
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,m5ad.16xlarge,us-east-1d,spot,1,2026-02-22 03:55:32+09:00,i-0d7e9eb7f04ce2aa0,t127226309850816-p400-c1-m4,use1-az6,use1-az6,1.7053,3.296,0,64.0,256.0,16749.183124999996,m5ad
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,m6idn.16xlarge,us-east-1b,spot,1,2026-02-22 03:55:32+09:00,i-089cbe6f6bb84de24,t127226309850816-p400-c1-m4,use1-az2,use1-az2,1.6643,5.09184,0,64.0,256.0,26964.085111111108,m6idn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,m8g.large,us-east-1f,spot,1,2026-02-22 03:56:26+09:00,i-01bdd7b096fba80dc,t127226309850816-p400-c1-m4,use1-az5,use1-az5,0.0313,0.08976,50,2.0,8.0,30974.4592,m8g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,m8i.16xlarge,us-east-1b,spot,1,2026-02-22 03:54:54+09:00,i-006557493a0b0ef3c,t127226309850816-p400-c1-m4,use1-az2,use1-az2,1.3265,3.38688,0,64.0,256.0,33588.800818181815,m8i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,m8i.16xlarge,us-east-1d,spot,1,2026-02-22 03:54:54+09:00,i-009d01b95ed107390,t127226309850816-p400-c1-m4,use1-az6,use1-az6,1.1778,3.38688,0,64.0,256.0,33588.800818181815,m8i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,t3.xlarge,us-east-1f,spot,1,2026-02-22 03:55:03+09:00,i-03467a8018adf9aa0,t127226309850816-p400-c1-m4,use1-az5,use1-az5,0.0532,0.1664,50,4.0,16.0,20353.611285714283,t3
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c1-m4-sbl-185425903754,baseline,400,1,4,t4g.2xlarge,us-east-1f,spot,1,2026-02-22 03:55:22+09:00,i-00b585bd7b3267131,t127226309850816-p400-c1-m4,use1-az5,use1-az5,0.0663,0.2688,50,8.0,32.0,19688.597714285715,t4g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c2-m2-sbl-184052708402,baseline,400,2,2,c6id.16xlarge,us-east-1c,spot,2,2026-02-22 03:42:05+09:00,i-0b138f23e3b444939,t127226309850816-p400-c2-m2,use1-az4,use1-az4,0.9867,3.2256,10,64.0,128.0,26919.626888888884,c6id
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c2-m2-sbl-184052708402,baseline,400,2,2,c8gb.16xlarge,us-east-1f,spot,1,2026-02-22 03:42:05+09:00,i-0ff4464f19ccc22ba,t127226309850816-p400-c2-m2,use1-az5,use1-az5,0.9507,3.792,1,64.0,128.0,30784.94855,c8gb
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c2-m2-sbl-184052708402,baseline,400,2,2,c8gn.16xlarge,us-east-1d,spot,1,2026-02-22 03:42:05+09:00,i-0454fc872a3076cf8,t127226309850816-p400-c2-m2,use1-az6,use1-az6,0.9957,3.792,1,64.0,128.0,30784.94855,c8gn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p400-c2-m2-sbl-184052708402,baseline,400,2,2,r7i.16xlarge,us-east-1c,spot,1,2026-02-22 03:44:10+09:00,i-046c8eb4e93ef290c,t127226309850816-p400-c2-m2,use1-az4,use1-az4,1.0346,4.2336,50,64.0,512.0,32308.53477777778,r7i
