InstanceType,AZ,vCPU,Memory,T3,SPS,IF,SpotPrice,OndemandPrice,CoreMark
m4.16xlarge,apne1-az2,64,256.0,1,3,2.0,0.6977,4.128,21344.230666666663
m4.16xlarge,apne1-az4,64,256.0,0,1,2.0,0.6976,4.128,21344.230666666663
m4.2xlarge,apne1-az1,8,32.0,10,3,1.0,0.1853,0.516,21344.230666666663
m4.2xlarge,apne1-az2,8,32.0,5,3,1.0,0.1951,0.516,21344.230666666663
m4.2xlarge,apne1-az4,8,32.0,10,3,1.0,0.2282,0.516,21344.230666666663
m4.4xlarge,apne1-az1,16,64.0,5,3,2.0,0.3464,1.032,21344.230666666663
m4.4xlarge,apne1-az2,16,64.0,1,3,2.0,0.349,1.032,21344.230666666663
m4.4xlarge,apne1-az4,16,64.0,1,3,2.0,0.4146,1.032,21344.230666666663
m4.large,apne1-az1,2,8.0,35,3,2.5,0.049,0.129,21344.230666666663
m4.large,apne1-az2,2,8.0,15,3,2.5,0.0526,0.129,21344.230666666663
m4.large,apne1-az4,2,8.0,50,3,2.5,0.0553,0.129,21344.230666666663
m4.xlarge,apne1-az1,4,16.0,20,3,1.0,0.1054,0.258,21344.230666666663
m4.xlarge,apne1-az2,4,16.0,25,3,1.0,0.1005,0.258,21344.230666666663
m4.xlarge,apne1-az4,4,16.0,40,3,1.0,0.1138,0.258,21344.230666666663
m5.12xlarge,apne1-az1,48,192.0,1,3,1.0,0.6666,2.976,22001.168375
m5.12xlarge,apne1-az2,48,192.0,0,2,1.0,0.6432,2.976,22001.168375
m5.12xlarge,apne1-az4,48,192.0,5,3,1.0,0.5991,2.976,22001.168375
m5.16xlarge,apne1-az1,64,256.0,0,1,1.0,1.109,3.968,22001.168375
m5.16xlarge,apne1-az2,64,256.0,1,3,1.0,0.8007,3.968,22001.168375
m5.16xlarge,apne1-az4,64,256.0,1,3,1.0,1.0897,3.968,22001.168375
m5.24xlarge,apne1-az1,96,384.0,0,1,1.0,1.9106,5.952,22001.168375
m5.24xlarge,apne1-az2,96,384.0,0,1,1.0,1.2339,5.952,22001.168375
m5.24xlarge,apne1-az4,96,384.0,0,2,1.0,1.71,5.952,22001.168375
m5.2xlarge,apne1-az1,8,32.0,50,3,1.0,0.1613,0.496,22001.168375
m5.2xlarge,apne1-az2,8,32.0,10,3,1.0,0.1973,0.496,22001.168375
m5.2xlarge,apne1-az4,8,32.0,50,3,1.0,0.1834,0.496,22001.168375
m5.4xlarge,apne1-az1,16,64.0,25,3,1.0,0.2822,0.992,22001.168375
m5.4xlarge,apne1-az2,16,64.0,5,3,1.0,0.2914,0.992,22001.168375
m5.4xlarge,apne1-az4,16,64.0,45,3,1.0,0.3564,0.992,22001.168375
m5.8xlarge,apne1-az1,32,128.0,20,3,1.0,0.5058,1.984,22001.168375
m5.8xlarge,apne1-az2,32,128.0,5,3,1.0,0.3608,1.984,22001.168375
m5.8xlarge,apne1-az4,32,128.0,25,3,1.0,0.413,1.984,22001.168375
m5.large,apne1-az1,2,8.0,45,3,1.0,0.0403,0.124,22001.168375
m5.large,apne1-az2,2,8.0,15,3,1.0,0.0411,0.124,22001.168375
m5.large,apne1-az4,2,8.0,50,3,1.0,0.0406,0.124,22001.168375
m5.xlarge,apne1-az1,4,16.0,50,3,1.0,0.0605,0.248,22001.168375
m5.xlarge,apne1-az2,4,16.0,20,3,1.0,0.0916,0.248,22001.168375
m5.xlarge,apne1-az4,4,16.0,50,3,1.0,0.0768,0.248,22001.168375
m5a.12xlarge,apne1-az1,48,192.0,5,3,3.0,0.9801,2.688,16749.183124999996
m5a.12xlarge,apne1-az2,48,192.0,1,3,3.0,0.8921,2.688,16749.183124999996
m5a.12xlarge,apne1-az4,48,192.0,5,3,3.0,1.1758,2.688,16749.183124999996
m5a.16xlarge,apne1-az1,64,256.0,5,3,3.0,1.166,3.584,16749.183124999996
m5a.16xlarge,apne1-az2,64,256.0,1,3,3.0,1.168,3.584,16749.183124999996
m5a.16xlarge,apne1-az4,64,256.0,5,3,3.0,1.2355,3.584,16749.183124999996
m5a.24xlarge,apne1-az1,96,384.0,1,3,3.0,1.255,5.376,16749.183124999996
m5a.24xlarge,apne1-az2,96,384.0,1,3,3.0,1.1294,5.376,16749.183124999996
m5a.24xlarge,apne1-az4,96,384.0,1,3,3.0,1.3299,5.376,16749.183124999996
m5a.2xlarge,apne1-az1,8,32.0,45,3,3.0,0.236,0.448,16749.183124999996
m5a.2xlarge,apne1-az2,8,32.0,50,3,3.0,0.2166,0.448,16749.183124999996
m5a.2xlarge,apne1-az4,8,32.0,50,3,3.0,0.23,0.448,16749.183124999996
m5a.4xlarge,apne1-az1,16,64.0,20,3,3.0,0.3991,0.896,16749.183124999996
m5a.4xlarge,apne1-az2,16,64.0,15,3,3.0,0.3942,0.896,16749.183124999996
m5a.4xlarge,apne1-az4,16,64.0,30,3,3.0,0.4646,0.896,16749.183124999996
m5a.8xlarge,apne1-az1,32,128.0,10,3,3.0,0.7664,1.792,16749.183124999996
m5a.8xlarge,apne1-az2,32,128.0,5,3,3.0,0.7619,1.792,16749.183124999996
m5a.8xlarge,apne1-az4,32,128.0,10,3,3.0,0.9014,1.792,16749.183124999996
m5a.large,apne1-az1,2,8.0,50,3,3.0,0.0502,0.112,16749.183124999996
m5a.large,apne1-az2,2,8.0,50,3,3.0,0.0506,0.112,16749.183124999996
m5a.large,apne1-az4,2,8.0,50,3,3.0,0.0504,0.112,16749.183124999996
m5a.xlarge,apne1-az1,4,16.0,50,3,3.0,0.1164,0.224,16749.183124999996
m5a.xlarge,apne1-az2,4,16.0,50,3,3.0,0.1093,0.224,16749.183124999996
m5a.xlarge,apne1-az4,4,16.0,50,3,3.0,0.1136,0.224,16749.183124999996
m5ad.12xlarge,apne1-az1,48,192.0,1,3,1.5,1.1225,3.216,16749.183124999996
m5ad.12xlarge,apne1-az2,48,192.0,0,1,1.5,0.9709,3.216,16749.183124999996
m5ad.12xlarge,apne1-az4,48,192.0,0,1,1.5,1.2678,3.216,16749.183124999996
m5ad.16xlarge,apne1-az1,64,256.0,1,3,2.5,1.1285,4.288,16749.183124999996
m5ad.16xlarge,apne1-az2,64,256.0,1,3,2.5,1.2956,4.288,16749.183124999996
m5ad.16xlarge,apne1-az4,64,256.0,1,3,2.5,1.5046,4.288,16749.183124999996
m5ad.24xlarge,apne1-az1,96,384.0,1,3,2.5,1.2417,6.432,16749.183124999996
m5ad.24xlarge,apne1-az2,96,384.0,1,3,2.5,1.2446,6.432,16749.183124999996
m5ad.24xlarge,apne1-az4,96,384.0,1,3,2.5,1.4678,6.432,16749.183124999996
m5ad.2xlarge,apne1-az1,8,32.0,10,3,3.0,0.2317,0.536,16749.183124999996
m5ad.2xlarge,apne1-az2,8,32.0,1,3,3.0,0.2549,0.536,16749.183124999996
m5ad.2xlarge,apne1-az4,8,32.0,1,3,3.0,0.2767,0.536,16749.183124999996
m5ad.4xlarge,apne1-az1,16,64.0,5,3,2.5,0.3993,1.072,16749.183124999996
m5ad.4xlarge,apne1-az2,16,64.0,1,3,2.5,0.4293,1.072,16749.183124999996
m5ad.4xlarge,apne1-az4,16,64.0,1,3,2.5,0.4358,1.072,16749.183124999996
m5ad.8xlarge,apne1-az1,32,128.0,1,3,3.0,0.81,2.144,16749.183124999996
m5ad.8xlarge,apne1-az2,32,128.0,0,2,3.0,0.7141,2.144,16749.183124999996
m5ad.8xlarge,apne1-az4,32,128.0,1,3,3.0,0.7577,2.144,16749.183124999996
m5ad.large,apne1-az1,2,8.0,50,3,3.0,0.0533,0.134,16749.183124999996
m5ad.large,apne1-az2,2,8.0,10,3,3.0,0.0487,0.134,16749.183124999996
m5ad.large,apne1-az4,2,8.0,1,3,3.0,0.0632,0.134,16749.183124999996
m5ad.xlarge,apne1-az1,4,16.0,25,3,3.0,0.1126,0.268,16749.183124999996
m5ad.xlarge,apne1-az2,4,16.0,1,3,3.0,0.1279,0.268,16749.183124999996
m5ad.xlarge,apne1-az4,4,16.0,1,3,3.0,0.1313,0.268,16749.183124999996
m5d.12xlarge,apne1-az1,48,192.0,1,3,2.0,1.1225,3.504,22001.168375
m5d.12xlarge,apne1-az2,48,192.0,1,3,2.0,0.9167,3.504,22001.168375
m5d.12xlarge,apne1-az4,48,192.0,1,3,2.0,1.306,3.504,22001.168375
m5d.16xlarge,apne1-az1,64,256.0,10,3,3.0,1.2631,4.672,22001.168375
m5d.16xlarge,apne1-az2,64,256.0,0,2,3.0,1.4008,4.672,22001.168375
m5d.16xlarge,apne1-az4,64,256.0,5,3,3.0,1.8106,4.672,22001.168375
m5d.24xlarge,apne1-az1,96,384.0,1,3,1.0,1.6799,7.008,22001.168375
m5d.24xlarge,apne1-az2,96,384.0,0,1,1.0,1.5355,7.008,22001.168375
m5d.24xlarge,apne1-az4,96,384.0,1,3,1.0,1.5809,7.008,22001.168375
m5d.2xlarge,apne1-az1,8,32.0,15,3,2.0,0.2974,0.584,22001.168375
m5d.2xlarge,apne1-az2,8,32.0,1,3,2.0,0.2659,0.584,22001.168375
m5d.2xlarge,apne1-az4,8,32.0,15,3,2.0,0.2697,0.584,22001.168375
m5d.4xlarge,apne1-az1,16,64.0,10,3,1.5,0.5696,1.168,22001.168375
m5d.4xlarge,apne1-az2,16,64.0,1,3,1.5,0.4446,1.168,22001.168375
m5d.4xlarge,apne1-az4,16,64.0,10,3,1.5,0.5478,1.168,22001.168375
m5d.8xlarge,apne1-az1,32,128.0,15,3,3.0,0.8096,2.336,22001.168375
m5d.8xlarge,apne1-az2,32,128.0,1,3,3.0,0.7837,2.336,22001.168375
m5d.8xlarge,apne1-az4,32,128.0,10,3,3.0,0.8361,2.336,22001.168375
m5d.large,apne1-az1,2,8.0,50,3,2.5,0.0518,0.146,22001.168375
m5d.large,apne1-az2,2,8.0,10,3,2.5,0.0545,0.146,22001.168375
m5d.large,apne1-az4,2,8.0,50,3,2.5,0.0623,0.146,22001.168375
m5d.xlarge,apne1-az1,4,16.0,50,3,1.0,0.1119,0.292,22001.168375
m5d.xlarge,apne1-az2,4,16.0,15,3,1.0,0.0975,0.292,22001.168375
m5d.xlarge,apne1-az4,4,16.0,50,3,1.0,0.1154,0.292,22001.168375
m5dn.12xlarge,apne1-az1,48,192.0,1,3,3.0,0.8377,4.2,22001.168375
m5dn.12xlarge,apne1-az2,48,192.0,0,1,3.0,0.7904,4.2,22001.168375
m5dn.12xlarge,apne1-az4,48,192.0,1,3,3.0,1.3524,4.2,22001.168375
m5dn.16xlarge,apne1-az1,64,256.0,1,3,3.0,1.3416,5.6,22001.168375
m5dn.16xlarge,apne1-az2,64,256.0,0,1,3.0,1.474,5.6,22001.168375
m5dn.16xlarge,apne1-az4,64,256.0,1,3,3.0,1.7757,5.6,22001.168375
m5dn.24xlarge,apne1-az1,96,384.0,0,2,3.0,1.7351,8.4,22001.168375
m5dn.24xlarge,apne1-az2,96,384.0,0,1,3.0,2.096,8.4,22001.168375
m5dn.24xlarge,apne1-az4,96,384.0,1,3,3.0,2.9595,8.4,22001.168375
m5dn.2xlarge,apne1-az1,8,32.0,1,3,2.0,0.3199,0.7,22001.168375
m5dn.2xlarge,apne1-az2,8,32.0,1,3,2.0,0.238,0.7,22001.168375
m5dn.2xlarge,apne1-az4,8,32.0,5,3,2.0,0.3021,0.7,22001.168375
m5dn.4xlarge,apne1-az1,16,64.0,1,3,1.0,0.587,1.4,22001.168375
m5dn.4xlarge,apne1-az2,16,64.0,1,3,1.0,0.4622,1.4,22001.168375
m5dn.4xlarge,apne1-az4,16,64.0,5,3,1.0,0.6356,1.4,22001.168375
m5dn.8xlarge,apne1-az1,32,128.0,1,3,3.0,0.9015,2.8,22001.168375
m5dn.8xlarge,apne1-az2,32,128.0,1,3,3.0,1.1517,2.8,22001.168375
m5dn.8xlarge,apne1-az4,32,128.0,1,3,3.0,0.9409,2.8,22001.168375
m5dn.large,apne1-az1,2,8.0,10,3,3.0,0.0646,0.175,22001.168375
m5dn.large,apne1-az2,2,8.0,15,3,3.0,0.0558,0.175,22001.168375
m5dn.large,apne1-az4,2,8.0,10,3,3.0,0.0683,0.175,22001.168375
m5dn.xlarge,apne1-az1,4,16.0,10,3,2.5,0.1271,0.35,22001.168375
m5dn.xlarge,apne1-az2,4,16.0,5,3,2.5,0.1124,0.35,22001.168375
m5dn.xlarge,apne1-az4,4,16.0,10,3,2.5,0.1406,0.35,22001.168375
m5n.12xlarge,apne1-az1,48,192.0,0,2,2.0,0.8618,3.672,22001.168375
m5n.12xlarge,apne1-az2,48,192.0,0,1,2.0,0.6868,3.672,22001.168375
m5n.12xlarge,apne1-az4,48,192.0,1,3,2.0,1.3841,3.672,22001.168375
m5n.16xlarge,apne1-az1,64,256.0,0,2,2.0,1.7061,4.896,22001.168375
m5n.16xlarge,apne1-az2,64,256.0,0,1,2.0,1.0666,4.896,22001.168375
m5n.16xlarge,apne1-az4,64,256.0,1,3,2.0,1.5512,4.896,22001.168375
m5n.24xlarge,apne1-az1,96,384.0,0,2,1.0,2.3621,7.344,22001.168375
m5n.24xlarge,apne1-az2,96,384.0,0,1,1.0,1.9708,7.344,22001.168375
m5n.24xlarge,apne1-az4,96,384.0,1,3,1.0,2.668,7.344,22001.168375
m5n.2xlarge,apne1-az1,8,32.0,5,3,2.5,0.2239,0.612,22001.168375
m5n.2xlarge,apne1-az2,8,32.0,5,3,2.5,0.2095,0.612,22001.168375
m5n.2xlarge,apne1-az4,8,32.0,25,3,2.5,0.2164,0.612,22001.168375
m5n.4xlarge,apne1-az1,16,64.0,1,3,2.0,0.4027,1.224,22001.168375
m5n.4xlarge,apne1-az2,16,64.0,0,1,2.0,0.355,1.224,22001.168375
m5n.4xlarge,apne1-az4,16,64.0,5,3,2.0,0.4876,1.224,22001.168375
m5n.8xlarge,apne1-az1,32,128.0,1,3,3.0,0.8165,2.448,22001.168375
m5n.8xlarge,apne1-az2,32,128.0,0,2,3.0,0.6301,2.448,22001.168375
m5n.8xlarge,apne1-az4,32,128.0,1,3,3.0,0.8308,2.448,22001.168375
m5n.large,apne1-az1,2,8.0,10,3,1.0,0.0542,0.153,22001.168375
m5n.large,apne1-az2,2,8.0,5,3,1.0,0.0498,0.153,22001.168375
m5n.large,apne1-az4,2,8.0,20,3,1.0,0.0501,0.153,22001.168375
m5n.xlarge,apne1-az1,4,16.0,10,3,1.0,0.1122,0.306,22001.168375
m5n.xlarge,apne1-az2,4,16.0,5,3,1.0,0.1011,0.306,22001.168375
m5n.xlarge,apne1-az4,4,16.0,15,3,1.0,0.1158,0.306,22001.168375
m5zn.12xlarge,apne1-az1,48,192.0,1,3,3.0,0.9781,5.1204,30144.127
m5zn.12xlarge,apne1-az2,48,192.0,1,3,3.0,1.1263,5.1204,30144.127
m5zn.12xlarge,apne1-az4,48,192.0,1,3,3.0,1.4016,5.1204,30144.127
m5zn.2xlarge,apne1-az1,8,32.0,20,3,3.0,0.2745,0.8534,30144.127
m5zn.2xlarge,apne1-az2,8,32.0,1,3,3.0,0.299,0.8534,30144.127
m5zn.2xlarge,apne1-az4,8,32.0,20,3,3.0,0.2787,0.8534,30144.127
m5zn.3xlarge,apne1-az1,12,48.0,15,3,3.0,0.3854,1.2801,30144.127
m5zn.3xlarge,apne1-az2,12,48.0,1,3,3.0,0.4421,1.2801,30144.127
m5zn.3xlarge,apne1-az4,12,48.0,15,3,3.0,0.5102,1.2801,30144.127
m5zn.6xlarge,apne1-az1,24,96.0,5,3,3.0,0.7403,2.5602,30144.127
m5zn.6xlarge,apne1-az2,24,96.0,1,3,3.0,0.8806,2.5602,30144.127
m5zn.6xlarge,apne1-az4,24,96.0,5,3,3.0,0.801,2.5602,30144.127
m5zn.large,apne1-az1,2,8.0,50,3,3.0,0.0525,0.2134,30144.127
m5zn.large,apne1-az2,2,8.0,45,3,3.0,0.0697,0.2134,30144.127
m5zn.large,apne1-az4,2,8.0,50,3,3.0,0.0692,0.2134,30144.127
m5zn.xlarge,apne1-az1,4,16.0,45,3,2.5,0.1412,0.4267,30144.127
m5zn.xlarge,apne1-az2,4,16.0,5,3,2.5,0.149,0.4267,30144.127
m5zn.xlarge,apne1-az4,4,16.0,45,3,2.5,0.1409,0.4267,30144.127
m6a.12xlarge,apne1-az1,48,192.0,5,3,2.5,1.0646,2.6784,30747.036600000003
m6a.12xlarge,apne1-az2,48,192.0,1,3,2.5,0.7448,2.6784,30747.036600000003
m6a.12xlarge,apne1-az4,48,192.0,1,3,2.5,0.8595,2.6784,30747.036600000003
m6a.16xlarge,apne1-az1,64,256.0,5,3,3.0,1.1735,3.5712,30747.036600000003
m6a.16xlarge,apne1-az2,64,256.0,1,3,3.0,0.9977,3.5712,30747.036600000003
m6a.16xlarge,apne1-az4,64,256.0,1,3,3.0,0.9985,3.5712,30747.036600000003
m6a.24xlarge,apne1-az1,96,384.0,5,3,1.0,1.7386,5.3568,30747.036600000003
m6a.24xlarge,apne1-az2,96,384.0,1,3,1.0,1.7596,5.3568,30747.036600000003
m6a.24xlarge,apne1-az4,96,384.0,1,3,1.0,1.8124,5.3568,30747.036600000003
m6a.2xlarge,apne1-az1,8,32.0,50,3,2.0,0.2354,0.4464,30747.036600000003
m6a.2xlarge,apne1-az2,8,32.0,10,3,2.0,0.194,0.4464,30747.036600000003
m6a.2xlarge,apne1-az4,8,32.0,1,3,2.0,0.2033,0.4464,30747.036600000003
m6a.32xlarge,apne1-az1,128,512.0,5,3,2.0,1.3449,7.1424,30747.036600000003
m6a.32xlarge,apne1-az2,128,512.0,1,3,2.0,1.3406,7.1424,30747.036600000003
m6a.32xlarge,apne1-az4,128,512.0,1,3,2.0,1.2827,7.1424,30747.036600000003
m6a.48xlarge,apne1-az1,192,768.0,5,3,2.5,1.8397,10.7136,30747.036600000003
m6a.48xlarge,apne1-az2,192,768.0,5,3,2.5,1.8441,10.7136,30747.036600000003
m6a.48xlarge,apne1-az4,192,768.0,0,1,2.5,2.2861,10.7136,30747.036600000003
m6a.4xlarge,apne1-az1,16,64.0,30,3,1.0,0.3673,0.8928,30747.036600000003
m6a.4xlarge,apne1-az2,16,64.0,10,3,1.0,0.325,0.8928,30747.036600000003
m6a.4xlarge,apne1-az4,16,64.0,1,3,1.0,0.3693,0.8928,30747.036600000003
m6a.8xlarge,apne1-az1,32,128.0,30,3,2.5,0.7026,1.7856,30747.036600000003
m6a.8xlarge,apne1-az2,32,128.0,10,3,2.5,0.6012,1.7856,30747.036600000003
m6a.8xlarge,apne1-az4,32,128.0,5,3,2.5,0.5938,1.7856,30747.036600000003
m6a.large,apne1-az1,2,8.0,50,3,2.5,0.0523,0.1116,30747.036600000003
m6a.large,apne1-az2,2,8.0,45,3,2.5,0.0431,0.1116,30747.036600000003
m6a.large,apne1-az4,2,8.0,40,3,2.5,0.0516,0.1116,30747.036600000003
m6a.xlarge,apne1-az1,4,16.0,50,3,2.0,0.1149,0.2232,30747.036600000003
m6a.xlarge,apne1-az2,4,16.0,20,3,2.0,0.0905,0.2232,30747.036600000003
m6a.xlarge,apne1-az4,4,16.0,15,3,2.0,0.1017,0.2232,30747.036600000003
m6i.12xlarge,apne1-az1,48,192.0,0,1,2.5,0.8047,2.976,26964.085111111108
m6i.12xlarge,apne1-az2,48,192.0,5,3,2.5,0.6568,2.976,26964.085111111108
m6i.12xlarge,apne1-az4,48,192.0,0,1,2.5,0.5872,2.976,26964.085111111108
m6i.16xlarge,apne1-az1,64,256.0,0,1,3.0,1.0168,3.968,26964.085111111108
m6i.16xlarge,apne1-az2,64,256.0,1,3,3.0,0.8727,3.968,26964.085111111108
m6i.16xlarge,apne1-az4,64,256.0,0,1,3.0,0.789,3.968,26964.085111111108
m6i.24xlarge,apne1-az1,96,384.0,0,1,1.0,1.3482,5.952,26964.085111111108
m6i.24xlarge,apne1-az2,96,384.0,1,3,1.0,1.9156,5.952,26964.085111111108
m6i.24xlarge,apne1-az4,96,384.0,0,1,1.0,1.5701,5.952,26964.085111111108
m6i.2xlarge,apne1-az1,8,32.0,15,3,1.5,0.1666,0.496,26964.085111111108
m6i.2xlarge,apne1-az2,8,32.0,15,3,1.5,0.1837,0.496,26964.085111111108
m6i.2xlarge,apne1-az4,8,32.0,15,3,1.5,0.2037,0.496,26964.085111111108
m6i.32xlarge,apne1-az1,128,512.0,0,1,2.5,2.2858,7.936,26964.085111111108
m6i.32xlarge,apne1-az2,128,512.0,15,3,2.5,1.321,7.936,26964.085111111108
m6i.32xlarge,apne1-az4,128,512.0,0,1,2.5,2.2382,7.936,26964.085111111108
m6i.4xlarge,apne1-az1,16,64.0,5,3,1.0,0.3148,0.992,26964.085111111108
m6i.4xlarge,apne1-az2,16,64.0,25,3,1.0,0.2754,0.992,26964.085111111108
m6i.4xlarge,apne1-az4,16,64.0,5,3,1.0,0.4014,0.992,26964.085111111108
m6i.8xlarge,apne1-az1,32,128.0,1,3,2.0,0.6648,1.984,26964.085111111108
m6i.8xlarge,apne1-az2,32,128.0,5,3,2.0,0.6389,1.984,26964.085111111108
m6i.8xlarge,apne1-az4,32,128.0,10,3,2.0,0.653,1.984,26964.085111111108
m6i.large,apne1-az1,2,8.0,25,3,1.5,0.0398,0.124,26964.085111111108
m6i.large,apne1-az2,2,8.0,20,3,1.5,0.0453,0.124,26964.085111111108
m6i.large,apne1-az4,2,8.0,10,3,1.5,0.0494,0.124,26964.085111111108
m6i.xlarge,apne1-az1,4,16.0,15,3,1.0,0.0844,0.248,26964.085111111108
m6i.xlarge,apne1-az2,4,16.0,10,3,1.0,0.091,0.248,26964.085111111108
m6i.xlarge,apne1-az4,4,16.0,10,3,1.0,0.1005,0.248,26964.085111111108
m6id.12xlarge,apne1-az1,48,192.0,0,2,2.5,0.7944,3.6792,26964.085111111108
m6id.12xlarge,apne1-az2,48,192.0,1,3,2.5,0.7575,3.6792,26964.085111111108
m6id.12xlarge,apne1-az4,48,192.0,1,3,2.5,0.8133,3.6792,26964.085111111108
m6id.16xlarge,apne1-az1,64,256.0,0,1,2.5,1.5197,4.9056,26964.085111111108
m6id.16xlarge,apne1-az2,64,256.0,1,3,2.5,0.9962,4.9056,26964.085111111108
m6id.16xlarge,apne1-az4,64,256.0,0,1,2.5,1.6306,4.9056,26964.085111111108
m6id.24xlarge,apne1-az1,96,384.0,1,3,1.0,1.7281,7.3584,26964.085111111108
m6id.24xlarge,apne1-az2,96,384.0,0,2,1.0,2.3434,7.3584,26964.085111111108
m6id.24xlarge,apne1-az4,96,384.0,0,1,1.0,2.1237,7.3584,26964.085111111108
m6id.2xlarge,apne1-az1,8,32.0,1,3,1.0,0.2595,0.6132,26964.085111111108
m6id.2xlarge,apne1-az2,8,32.0,1,3,1.0,0.225,0.6132,26964.085111111108
m6id.2xlarge,apne1-az4,8,32.0,1,3,1.0,0.2243,0.6132,26964.085111111108
m6id.32xlarge,apne1-az1,128,512.0,0,1,2.0,1.6406,9.8112,26964.085111111108
m6id.32xlarge,apne1-az2,128,512.0,1,3,2.0,1.6365,9.8112,26964.085111111108
m6id.32xlarge,apne1-az4,128,512.0,0,1,2.0,1.6346,9.8112,26964.085111111108
m6id.4xlarge,apne1-az1,16,64.0,1,3,2.0,0.4933,1.2264,26964.085111111108
m6id.4xlarge,apne1-az2,16,64.0,5,3,2.0,0.4319,1.2264,26964.085111111108
m6id.4xlarge,apne1-az4,16,64.0,5,3,2.0,0.5126,1.2264,26964.085111111108
m6id.8xlarge,apne1-az1,32,128.0,1,3,2.0,0.6551,2.4528,26964.085111111108
m6id.8xlarge,apne1-az2,32,128.0,1,3,2.0,0.5823,2.4528,26964.085111111108
m6id.8xlarge,apne1-az4,32,128.0,1,3,2.0,0.6823,2.4528,26964.085111111108
m6id.large,apne1-az1,2,8.0,1,3,2.5,0.0389,0.1533,26964.085111111108
m6id.large,apne1-az2,2,8.0,10,3,2.5,0.0469,0.1533,26964.085111111108
m6id.large,apne1-az4,2,8.0,1,3,2.5,0.0495,0.1533,26964.085111111108
m6id.xlarge,apne1-az1,4,16.0,15,3,2.0,0.1086,0.3066,26964.085111111108
m6id.xlarge,apne1-az2,4,16.0,5,3,2.0,0.0747,0.3066,26964.085111111108
m6id.xlarge,apne1-az4,4,16.0,15,3,2.0,0.1088,0.3066,26964.085111111108
m6idn.12xlarge,apne1-az1,48,192.0,0,1,1.5,0.8207,4.914,26964.085111111108
m6idn.12xlarge,apne1-az2,48,192.0,0,2,1.5,0.8998,4.914,26964.085111111108
m6idn.12xlarge,apne1-az4,48,192.0,0,1,1.5,0.9674,4.914,26964.085111111108
m6idn.16xlarge,apne1-az1,64,256.0,0,1,1.5,1.1452,6.552,26964.085111111108
m6idn.16xlarge,apne1-az2,64,256.0,0,1,1.5,1.2508,6.552,26964.085111111108
m6idn.16xlarge,apne1-az4,64,256.0,0,1,1.5,3.232,6.552,26964.085111111108
m6idn.24xlarge,apne1-az1,96,384.0,0,2,1.5,2.2256,9.828,26964.085111111108
m6idn.24xlarge,apne1-az2,96,384.0,1,3,1.5,2.1698,9.828,26964.085111111108
m6idn.24xlarge,apne1-az4,96,384.0,0,1,1.5,9.1967,9.828,26964.085111111108
m6idn.2xlarge,apne1-az1,8,32.0,1,3,1.0,0.3519,0.819,26964.085111111108
m6idn.2xlarge,apne1-az2,8,32.0,1,3,1.0,0.309,0.819,26964.085111111108
m6idn.2xlarge,apne1-az4,8,32.0,0,1,1.0,0.2936,0.819,26964.085111111108
m6idn.32xlarge,apne1-az1,128,512.0,0,2,2.0,1.7056,13.104,26964.085111111108
m6idn.32xlarge,apne1-az2,128,512.0,0,2,2.0,2.1807,13.104,26964.085111111108
m6idn.32xlarge,apne1-az4,128,512.0,0,1,2.0,5.1241,13.104,26964.085111111108
m6idn.4xlarge,apne1-az1,16,64.0,5,3,3.0,0.7591,1.638,26964.085111111108
m6idn.4xlarge,apne1-az2,16,64.0,15,3,3.0,0.5908,1.638,26964.085111111108
m6idn.4xlarge,apne1-az4,16,64.0,0,1,3.0,0.7065,1.638,26964.085111111108
m6idn.8xlarge,apne1-az1,32,128.0,0,2,1.0,0.6667,3.276,26964.085111111108
m6idn.8xlarge,apne1-az2,32,128.0,0,2,1.0,0.9038,3.276,26964.085111111108
m6idn.8xlarge,apne1-az4,32,128.0,0,1,1.0,1.0327,3.276,26964.085111111108
m6idn.large,apne1-az1,2,8.0,10,3,3.0,0.0711,0.20475,26964.085111111108
m6idn.large,apne1-az2,2,8.0,10,3,3.0,0.061,0.20475,26964.085111111108
m6idn.large,apne1-az4,2,8.0,5,3,3.0,0.0747,0.20475,26964.085111111108
m6idn.xlarge,apne1-az1,4,16.0,10,3,1.0,0.1374,0.4095,26964.085111111108
m6idn.xlarge,apne1-az2,4,16.0,10,3,1.0,0.1337,0.4095,26964.085111111108
m6idn.xlarge,apne1-az4,4,16.0,1,3,1.0,0.1335,0.4095,26964.085111111108
m6in.12xlarge,apne1-az1,48,192.0,0,2,2.5,1.4528,4.29624,26964.085111111108
m6in.12xlarge,apne1-az2,48,192.0,0,1,2.5,1.7737,4.29624,26964.085111111108
m6in.12xlarge,apne1-az4,48,192.0,0,1,2.5,1.5045,4.29624,26964.085111111108
m6in.16xlarge,apne1-az1,64,256.0,0,1,3.0,1.9505,5.72832,26964.085111111108
m6in.16xlarge,apne1-az2,64,256.0,0,1,3.0,2.0922,5.72832,26964.085111111108
m6in.16xlarge,apne1-az4,64,256.0,0,1,3.0,1.1696,5.72832,26964.085111111108
m6in.24xlarge,apne1-az1,96,384.0,0,2,3.0,2.2273,8.59248,26964.085111111108
m6in.24xlarge,apne1-az2,96,384.0,0,1,3.0,2.5253,8.59248,26964.085111111108
m6in.24xlarge,apne1-az4,96,384.0,0,1,3.0,4.2997,8.59248,26964.085111111108
m6in.2xlarge,apne1-az1,8,32.0,1,3,1.0,0.2267,0.71604,26964.085111111108
